Observation id                                                                    	 Observation date   	 Description	 Observation type	 Source                                                                                      	 Time offset (s)	 Coding duration	 Media duration (s)	 FPS (frame/s)	 Subject         	 Observation duration by subject by observation	 Behavior           	 Behavioral category	 Behavior type	 Start (s)	 Stop (s)	 Duration (s)	 Media file name                                                                   	 Image index start	 Image index stop	 Image file path start	 Image file path stop	 Comment start	 Comment stop
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	    66.700	   67.300	        0.600	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              2001	 2019            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	    76.067	   76.767	        0.700	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              2282	 2303            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	    80.733	   81.967	        1.234	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              2422	 2459            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	    84.300	   84.700	        0.400	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              2529	 2541            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	   100.267	  101.067	        0.800	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              3008	 3032            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	   114.433	  114.967	        0.534	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              3433	 3449            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   131.000	  131.667	        0.667	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              3930	 3950            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   135.233	  135.600	        0.367	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4057	 4068            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   139.467	  140.200	        0.733	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4184	 4206            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	   141.033	  141.467	        0.434	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4231	 4244            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   141.767	  142.800	        1.033	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4253	 4284            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   146.133	  148.633	        2.500	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4384	 4459            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	   149.800	  150.433	        0.633	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4494	 4513            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   153.500	  156.400	        2.900	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4606	 4692            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   158.200	  158.800	        0.600	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4746	 4764            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	   160.400	  160.900	        0.500	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4812	 4828            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	   162.800	  162.999	        0.199	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4884	 NA              	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   163.000	  164.200	        1.200	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4890	 4926            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   164.900	  165.467	        0.567	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              4947	 4964            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Supported Rearing  	 General activity   	 STATE        	   166.767	  168.533	        1.766	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              5003	 5056            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Grooming           	 Maintenance        	 STATE        	   180.067	  188.667	        8.600	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              5402	 5660            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	   214.267	  214.633	        0.366	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              6428	 6439            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	 2026-01-15 20:27:26	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	             0.0	         283.233	            311.467	       311.467	 No focal subject	                                         52.63 	 Unsupported Rearing	 Not defined        	 STATE        	   216.067	  217.533	        1.466	 F:\Mestrado\comportamentos\Basal\merged\tra\1_LEVA_1_2024-06-04 15-46-37_A1CX4.mp4	              6482	 6526            	                      	                     	              	 
